elem_point_id,code,nom,genre,genre_desc,categorie,categorie_desc,sous_categorie,sous_categorie_desc,code_parent,code_parent_desc,adr_secteur,bien_reference,genre_bota,espece,variete,stadededeveloppement,equipe,remarques,anneedeplantation,raisondeplantation,traitementchenilles,courrier,identifiantplu,typeimplantationplu,intituleprotectionplu,anneeabattage,essouchement,diametrearbre,causeabattage,collectivite,stationmetro,hauteurarbre,portarbre,structure,forme,typenature,geo_point_2d
16191,ESP6159,AR6159,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1232,R DrSchweitzer impair,3,AR6159,Carpinus,betulus,Pyramidalis,Arbre adulte,,,2006,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17262188257358,5.707836997936714"
20263,ESP6491,AR6491,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP625,R M Riollet cité rouge,5,AR6491,Ostrya,carpinifolia,,Arbre jeune,,,2009,,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17703787852782,5.750158694594292"
20268,ESP6492,AR6492,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP148,R G Tonnelier Cocat Fernandat,5,AR6492,Platanus,hispanica,,Arbre adulte,,,1976,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,Libre,Ville de Grenoble,,Libre,"45.17114543635058,5.743443374276594"
20272,ESP6493,AR6493,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP389,R Manteyer des J O à Ravanat,5,AR6493,Fraxinus,angustifolia,Raywood,Arbre jeune,,,2001,,,,,,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Libre,Métropole de Grenoble,,Libre,"45.17368434588574,5.7432262733086255"
20277,ESP6494,AR6494,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1346,Cité Ab Chatelet Rivail 01à 09,5,AR6494,Tilia,americana,,Arbre jeune,,,1985,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17828604083359,5.74941667771828"
20282,ESP6495,AR6495,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP646,Cité Moyrand R Dupleix pair,5,AR6495,Malus,floribunda,,Arbre vieillissant,,,1977,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.178513405080935,5.744060514287402"
20288,ESP6496,AR6496,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP150,Impasse Clément Ader Voirie,5,AR6496,Populus,nigra,Italica,Arbre adulte,,,1988,,,,,,,,,,,Grenoble Alpes Métropole,,Plus de 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17674848778934,5.750473252521038"
20298,ESP6498,AR6498,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP720,Prc Echangeurs Valmy Gallieni,5,AR6498,Carpinus,betulus,,Arbre jeune,,,1980,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,Libre,Ville de Grenoble,,Libre,"45.18842671799296,5.741715553164173"
20300,ESP6499,AR6499,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP720,Prc Echangeurs Valmy Gallieni,5,AR6499,Carpinus,betulus,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,,Moins de 10 m,,Ville de Grenoble,,,"45.18844839589968,5.741687702888827"
20302,ESP6500,AR6500,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP720,Prc Echangeurs Valmy Gallieni,5,AR6500,Acer,saccharinum,,Arbre adulte,,,1980,,,,,,,,,,,Ville de Grenoble,,de 10 m à 20 m,Libre,Ville de Grenoble,Tige,Libre,"45.188678228103974,5.741885063438436"
20304,ESP6501,AR6501,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP607,Bd Clémenceau J d'arc à Driant,5,AR6501,Cercis,siliquastrum,,Arbre adulte,,,1986,,,,,Groupé,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.18434722151571,5.741054780760752"
20306,ESP6502,AR6502,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1000,Sq Villebois,5,AR6502,Tilia,platyphyllos,,Arbre vieillissant,,Lierre,1980,,,,,,,,,,,Ville de Grenoble,,Plus de 20 m,,Ville de Grenoble,,,"45.18522091905674,5.744391899927868"
20315,ESP6506,AR6506,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP1341,Av J O Wash à L Jouhaux sép,5,AR6506,Fraxinus,excelsior,,Arbre jeune,,,1975,,,,,,,,,,,Grenoble Alpes Métropole,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17513032465651,5.746599688371361"
20323,ESP6510,AR6510,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP176,Av La Bruyère Fenelon  Florian,5,AR6510,Prunus,avium,Plena,Arbre adulte,,,2013,,,,,,,,,,,Grenoble Alpes Métropole,Alignement,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.16725658532776,5.740462792047369"
20325,ESP6511,AR6511,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP628,Pl de la Commune de 1871,5,AR6511,Acer,pseudoplatanus,Spaethii,Arbre jeune,,,1991,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,Tige,Semi-libre,"45.179503575311976,5.744577332422438"
20327,ESP6512,AR6512,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP628,Pl de la Commune de 1871,5,AR6512,Fraxinus,americana,,Arbre adulte,,,1991,,,,,Alignement,,,,,,Grenoble Alpes Métropole,,Moins de 10 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.17929151382866,5.745151884827716"
20329,ESP6513,AR6513,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP1003,Pl Joseph Riboud,5,AR6513,Platanus,acerifolia,,Arbre adulte,,Passage domaine ville suite delib D20210201_13 et achat de la parcelle par la ville le 31 mai 2022,1965,,,,,Alignement,,,,,,Ville de Grenoble,,de 10 m à 20 m,Semi-libre,Métropole de Grenoble,,Semi-libre,"45.179996947536786,5.745608023143943"
